"id";"word";"answer"
"1";"Title: Evening At Home";"Tarde En Casa"
"2";"I speak with my sister in the kitchen.";" ""Hablo con mi hermana en la cocina."""
"3";"You take a cold drink from the fridge. [sing, inf]";" ""Tomas una bebida fría del refri."""
"4";"We work together to prepare dinner.";" ""Trabajamos juntos para preparar la cena."""
"5";"They eat early because they are hungry.";" ""Ellos comen temprano porque tienen hambre."""
"6";"I live with my family in this house.";" ""Vivo con mi familia en esta casa."""
"7";"She takes the plates to the table.";" ""Ella lleva los platos a la mesa."""
"8";"He arrives tired after a long day.";" ""Él llega cansado después de un día largo."""
"9";"You call your mom to ask about the recipe. [sing, inf]";" ""Llamas a tu mamá para preguntar por la receta."""
"10";"We listen to soft music while cooking.";" ""Escuchamos música suave mientras cocinamos."""
"11";"They see the food getting ready.";" ""Miran la comida que ya se está preparando."""
"12";"I buy tortillas from the corner store.";" ""Compro tortillas de la tiendita de la esquina."""
"13";"You search for the salt in the cabinet. [sing, inf]";" ""Buscas la sal en el gabinete."""
"14";"We need more onions for the salsa.";" ""Necesitamos más cebolla para la salsa."""
"15";"He asks if dinner is almost ready.";" ""Él pregunta si la cena ya casi está lista."""
"16";"They wait patiently at the table.";" ""Ellos esperan pacientemente en la mesa."""
"17";"She changes the music to something calm.";" ""Ella cambia la música a algo tranquilo."""
"18";"We walk to the patio after dinner.";" ""Caminamos al patio después de cenar."""
"19";"I pass by the living room to grab a book.";" ""Paso por la sala para agarrar un libro."""
"20";"You enter the kitchen to wash dishes. [sing, inf]";" ""Entras a la cocina para lavar los trastes."""
"21";"I must finish some work tonight.";" ""Debo terminar un poco de trabajo esta noche."""
"22";"They believe the evening feels peaceful.";" ""Ellos creen que la tarde se siente tranquila."""
"23";"We learn new recipes every week.";" ""Aprendemos recetas nuevas cada semana."""
"24";"She writes her favorite ones in a notebook.";" ""Ella escribe sus favoritas en un cuaderno."""
"25";"You travel to visit your parents often. [sing, inf]";" ""Viajas seguido para visitar a tus papás."""
"26";"We help clean the kitchen together.";" ""Ayudamos a limpiar la cocina juntos."""
"27";"I am going to read on the patio later.";" ""Voy a leer en el patio más tarde."""
"28";"They are going to watch a movie soon.";" ""Ellos van a ver una película pronto."""
"29";"We are going to sleep early tonight.";" ""Vamos a dormir temprano esta noche."""
