id,word,answer
126,to be born {-er},nacer
127,to force {-ar},obligar
128,to occupy {-ar},ocupar
129,to occur {-ir},ocurrir
130,to forget {-ar},olvidar
131,to order {-ar},ordenar
132,to organize {-ar},organizar
133,to pay {-ar},pagar
134,to stop {-ar},parar
135,to participate {-ar},participar
136,to start {-ir},partir
137,to concern {-ar},preocupar
138,to pretend {-er},pretender
139,to publish {-ar},publicar
140,to stay {-ar},quedar
141,to remove {-ar},quitar
142,to make {-ar},realizar
143,to tour {-er},recorrer
144,to retrieve {-ar},recuperar
145,to reflect {-ar},reflejar
146,to register {-ar},registrar
147,to return {-ar},regresar
148,to link {-ar},relacionar
149,to represent {-ar},representar
150,to solve {-er},resolver
