"id";"word";"answer"
"1";"Title: Evening At Home";"Noche En Casa"
"2";"I generate a calm playlist for dinner.";"Genero una lista tranquila para la cena."
"3";"You shout to ask who wants dessert. [sing, formal]";"Grita para preguntar quién quiere postre."
"4";"We find the missing spoon in the drawer.";"Hallamos la cuchara perdida en el cajón."
"5";"They identify the smell coming from the oven.";"Identifican el olor que viene del horno."
"6";"I imagine a quiet night after eating.";"Imagino una noche tranquila después de cenar."
"7";"You involve the kids in setting the table. [sing, inf]";"Implicas a los niños en poner la mesa."
"8";"We import the photos from today.";"Importamos las fotos de hoy."
"9";"They incorporate music into the evening routine.";"Incorporan música en la rutina de la noche."
"10";"You indicate where to place the plates. [pl]";"Indican dónde colocar los platos."
"11";"We install a new bulb in the kitchen.";"Instalamos un foco nuevo en la cocina."
"12";"I integrate a new recipe into the menu.";"Integro una receta nueva al menú."
"13";"They try a different seasoning for the soup.";"Intentan un condimento diferente para la sopa."
"14";"You interest everyone with your story. [sing, formal]";"Interesa a todos con su historia."
"15";"We interpret the instructions for the dessert.";"Interpretamos las instrucciones del postre."
"16";"They invite the neighbors for a quick visit.";"Invitan a los vecinos a una visita rápida."
"17";"I launch a joke to make everyone laugh.";"Lanzo un chiste para hacer reír a todos."
"18";"You raise the curtains to let air in. [sing, inf]";"Levantas las cortinas para dejar entrar aire."
"19";"We limit the sugar in the recipe.";"Limitamos el azúcar en la receta."
"20";"They fill out a small card for a game.";"Llenan una tarjetita para un juego."
"21";"You cry a little during a sweet moment. [pl]";"Lloran un poco durante un momento tierno."
"22";"We achieve a peaceful evening.";"Logramos una noche tranquila."
"23";"They manifest their gratitude for dinner.";"Manifestan su agradecimiento por la cena."
"24";"I mark the leftovers for tomorrow.";"Marco las sobras para mañana."
"25";"You tuck in the napkins in the drawer. [sing, formal]";"Mete las servilletas en el cajón."
"26";"We move the chairs back to their place.";"Movemos las sillas a su lugar."
"27";"They are going to imagine a new recipe tomorrow.";"Van a imaginar una receta nueva mañana."
"28";"You are going to install the new lamp later. [sing, inf]";"Vas a instalar la lámpara nueva más tarde."
"29";"We are going to celebrate the weekend soon.";"Vamos a celebrar el fin de semana pronto."
