"id";"word";"answer"
"1";"Title: The Soup That Refused to Behave";"La Sopa Que Se Negó a Comportarse"
"2";"A watery broth splashes over the stove.";"Un caldo aguado salpica sobre la estufa."
"3";"A smoky aroma rises from the pot.";"Un aroma ahumado sube de la olla."
"4";"A sharp-image photo guides my recipe steps.";"Una foto nítida guía mis pasos de receta."
"5";"A flat-tasting spoonful disappoints my expectations.";"Una cucharada desabrida decepciona mis expectativas."
"6";"A greasy film floats across the surface.";"Una capa aceitoso flota sobre la superficie."
"7";"We are going to thicken the bland mixture.";"Vamos a espesar la mezcla insípida."
"8";"A pointed ladle taps the metal rim.";"Un cucharón puntiagudo golpea el borde metálico."
"9";"A burned-tasting chunk hides near the bottom.";"Un pedazo tostado se esconde cerca del fondo."
"10";"A fizzy splash escapes from the carbonated drink.";"Un chorro gaseoso escapa de la bebida carbonatada."
"11";"A melted pat of butter swirls into ribbons.";"Una porción derretida de mantequilla forma cintas."
"12";"We are going to replace the flat drink.";"Vamos a reemplazar la bebida desgasificada."
"13";"A blurry reflection wobbles on the lid.";"Un reflejo borroso tiembla sobre la tapa."
"14";"A thick swirl forms around the vegetables.";"Un remolino espeso se forma alrededor de las verduras."
"15";"A dull-blade knife struggles with the carrots.";"Un cuchillo desafilado lucha con las zanahorias."
"16";"A ripe tomato bursts under gentle pressure.";"Un tomate maduro revienta bajo presión suave."
"17";"We are going to strain the oily broth.";"Vamos a colar el caldo oleoso."
"18";"A thin-liquid drizzle runs down the handle.";"Un goteo líquido corre por el mango."
"19";"An overripe pepper softens too quickly today.";"Un pimiento pasado se ablanda demasiado rápido hoy."
"20";"A solidified lump refuses to dissolve fully.";"Un grumo cuajado se niega a disolverse por completo."
"21";"I am going to finish this stubborn soup.";"Voy a terminar esta sopa terca."
