"id";"word";"answer"
"1";"Title: The Neighborhood Block Party";"La Fiesta del Vecindario"
"2";"A warm-emotionally host welcomes everyone happily.";"Un anfitrión cálido recibe a todos felizmente."
"3";"A hostile neighbor complains about the music.";"Un vecino hostil se queja de la música."
"4";"A romantic couple dances near the fountain.";"Una pareja romántica baila cerca de la fuente."
"5";"A cowardly teen hides behind the snack table.";"Un adolescente cobarde se esconde tras la mesa de botanas."
"6";"A peaceful breeze cools the crowded street.";"Una brisa pacífica refresca la calle concurrida."
"7";"We are going to calm the emotional guests.";"Vamos a calmar a los invitados emocionales."
"8";"A jealous glare flashes across the yard.";"Una mirada celosa brilla por el patio."
"9";"A positive cheer rises from the children.";"Un grito positivo surge de los niños."
"10";"A violent shove disrupts the dancing circle.";"Un empujón violento interrumpe el círculo de baile."
"11";"An affectionate hug reunites two old friends.";"Un abrazo cariñoso reúne a dos viejos amigos."
"12";"We are going to redirect the aggressive visitor.";"Vamos a redirigir al visitante agresivo."
"13";"A neutral judge announces the pie winner.";"Un juez neutral anuncia al ganador del pay."
"14";"A loving gesture softens the awkward tension.";"Un gesto amoroso suaviza la tensión incómoda."
"15";"An envious neighbor eyes the decorated table.";"Un vecino envidioso observa la mesa decorada."
"16";"A passionate singer starts an improvised song.";"Un cantante apasionado inicia una canción improvisada."
"17";"We are going to support the pessimistic newcomer.";"Vamos a apoyar al recién llegado pesimista."
"18";"A cold-emotionally guest stands apart from everyone.";"Un invitado frío se mantiene apartado de todos."
"19";"A friendly volunteer offers him warm company.";"Un voluntario amistoso le ofrece compañía cálida."
"20";"A negative comment fades under the lively music.";"Un comentario negativo se desvanece bajo la música animada."
"21";"I am going to keep the atmosphere positive.";"Voy a mantener el ambiente positivo."
