"Title: The Hospital Night Shift";"El Turno Nocturno del Hospital"
"A medical alarm rings through the hallway.";"Una alarma médica suena por el pasillo."
"A physical injury requires immediate attention.";"Una lesión física requiere atención inmediata."
"An ethical nurse comforts the frightened patient.";"Una enfermera ética consuela al paciente asustado."
"A nuclear technician checks the restricted wing.";"Un técnico nuclear revisa el ala restringida."
"A spiritual volunteer offers quiet support nearby.";"Un voluntario espiritual ofrece apoyo silencioso cerca."
"We are going to review the legal paperwork.";"Vamos a revisar el papeleo legal."
"An immoral act disrupts the calm environment.";"Un acto inmoral interrumpe el ambiente tranquilo."
"A solar lamp flickers in the waiting room.";"Una lámpara solar parpadea en la sala de espera."
"A psychological evaluation begins behind closed doors.";"Una evaluación psicológica comienza a puerta cerrada."
"A technical specialist repairs the broken monitor.";"Un especialista técnico repara el monitor descompuesto."
"We are going to isolate the illegal substance.";"Vamos a aislar la sustancia ilegal."
"A mental strain shows on the tired doctor.";"Un cansancio mental se nota en el doctor cansado."
"A lunar chart decorates the pediatric wing.";"Una carta lunar decora el ala pediátrica."
"A scientific researcher reviews the latest scans.";"Un investigador científico revisa las últimas imágenes."
"A material sample arrives from the main lab.";"Una muestra material llega del laboratorio principal."
"We are going to stabilize the emotional patient.";"Vamos a estabilizar al paciente emocional."
"An atomic warning flashes across the control panel.";"Una advertencia atómica parpadea en el panel de control."
"A religious symbol hangs above the quiet chapel.";"Un símbolo religioso cuelga sobre la capilla silenciosa."
"An unethical decision nearly compromises the procedure.";"Una decisión antiética casi compromete el procedimiento."
"I am going to complete the moral report.";"Voy a completar el informe moral."
