"id";"word";"answer"
"1";"Title: The Charity Event Mix‑Up";"El Enredo del Evento de Caridad"
"2";"A generous donor arrives with several boxes.";"Un donador generoso llega con varias cajas."
"3";"A chaotic crowd gathers near the entrance.";"Una multitud caótica se reúne cerca de la entrada."
"4";"A fair coordinator assigns tasks to volunteers.";"Un coordinador justo asigna tareas a los voluntarios."
"5";"An arrogant guest demands special treatment immediately.";"Un invitado arrogante exige trato especial de inmediato."
"6";"A modest helper sorts the donated clothes.";"Un ayudante modesto ordena la ropa donada."
"7";"We are going to calm the disorganized line.";"Vamos a calmar la fila desorganizada."
"8";"A stingy visitor refuses to contribute anything.";"Un visitante tacaño se niega a aportar algo."
"9";"A methodical worker labels each supply box.";"Un trabajador metódico etiqueta cada caja de suministros."
"10";"An imprecise count confuses the registration team.";"Un conteo impreciso confunde al equipo de registro."
"11";"A humble volunteer offers to fix the mistake.";"Un voluntario humilde ofrece arreglar el error."
"12";"We are going to reorganize the chaotic tables.";"Vamos a reorganizar las mesas caóticas."
"13";"A selfish attendee cuts ahead in line.";"Un asistente egoísta se adelanta en la fila."
"14";"A proud organizer announces the fundraising total.";"Un organizador orgulloso anuncia el total recaudado."
"15";"An ambitious planner proposes a bigger event.";"Un planificador ambicioso propone un evento más grande."
"16";"An unfair complaint disrupts the cheerful mood.";"Una queja injusta interrumpe el ambiente alegre."
"17";"We are going to verify the exact numbers.";"Vamos a verificar los números exactos."
"18";"A vain influencer poses beside the banner.";"Un influencer vanidoso posa junto al pendón."
"19";"An unambitious helper quietly stacks the chairs.";"Un ayudante poco ambicioso apila las sillas en silencio."
"20";"An organized team finishes the final cleanup.";"Un equipo organizado termina la limpieza final."
"21";"I am going to thank the honest volunteers.";"Voy a agradecer a los voluntarios honestos."
