"id";"word";"answer"
"1";"Title: The Evening Youth Club Meeting";"La Reunión Vespertina del Club Juvenil"
"2";"A confident leader opens the lively meeting.";"Un líder seguro abre la reunión animada."
"3";"A fearful member clings to his backpack.";"Un miembro temeroso se aferra a su mochila."
"4";"A funny storyteller entertains the waiting group.";"Un narrador gracioso entretiene al grupo que espera."
"5";"An insecure teen avoids the crowded table.";"Un adolescente inseguro evita la mesa concurrida."
"6";"An imaginative creator builds a cardboard maze.";"Un creador imaginativo construye un laberinto de cartón."
"7";"We are going to support the shy participants.";"Vamos a apoyar a los participantes tímidos."
"8";"An outgoing coach organizes a quick icebreaker.";"Un entrenador extrovertido organiza una dinámica rápida."
"9";"A serious mentor explains the weekly challenge.";"Un mentor serio explica el reto semanal."
"10";"A curious student inspects the craft supplies.";"Un estudiante curioso inspecciona los materiales de manualidades."
"11";"An unsociable kid sits quietly near the wall.";"Un niño huraño se sienta en silencio junto a la pared."
"12";"We are going to guide the scared newcomer.";"Vamos a guiar al recién llegado asustado."
"13";"A practical suggestion improves the group activity.";"Una sugerencia práctica mejora la actividad grupal."
"14";"An entertaining skit begins on the small stage.";"Una actuación entretenida empieza en el pequeño escenario."
"15";"A logical plan helps organize the materials.";"Un plan lógico ayuda a organizar los materiales."
"16";"A boring lecture nearly puts everyone to sleep.";"Una charla tediosa casi duerme a todos."
"17";"We are going to revise the impractical schedule.";"Vamos a revisar el horario impráctico."
"18";"An introverted artist draws quietly in the corner.";"Un artista introvertido dibuja en silencio en la esquina."
"19";"A creative idea sparks sudden excitement everywhere.";"Una idea creativa provoca emoción repentina por todas partes."
"20";"An interesting challenge motivates the hesitant group.";"Un reto interesante motiva al grupo dudoso."
"21";"I am going to end the meeting proudly.";"Voy a terminar la reunión con orgullo."
