"id";"word";"answer"
"1";"I return {o→ue}";"[yo] vuelvo"
"2";"you return [sing, inf] {o→ue}";"[tú] vuelves"
"3";"he begins {e→ie; c/z}";"[él] comienza"
"4";"she begins {e→ie; c/z}";"[ella] comienza"
"5";"you feel [sing, formal] {e→ie}";"[usted] siente"
"6";"we feel {e→ie}";"[nosotros] sentimos"
"7";"you ask for [pl] {e→i}";"[ustedes] piden"
"8";"they ask for {e→i}";"[ellos] piden"
"9";"I serve {e→i}";"[yo] sirvo"
"10";"you serve [sing, inf] {e→i}";"[tú] sirves"
"11";"he dies {o→ue}";"[él] muere"
"12";"she dies {o→ue}";"[ella] muere"
"13";"you sleep [sing, formal] {o→ue}";"[usted] duerme"
"14";"we sleep {o→ue}";"[nosotros] dormimos"
"15";"you prefer [pl] {e→ie}";"[ustedes] prefieren"
"16";"they prefer {e→ie}";"[ellos] prefieren"
"17";"I lie {e→ie}";"[yo] miento"
"18";"you lie [sing, inf] {e→ie}";"[tú] mientes"
"19";"he laughs {e→i; accent}";"[él] ríe"
"20";"she laughs {e→i; accent}";"[ella] ríe"
"21";"you smile [sing, formal] {e→i; accent}";"[usted] sonríe"
"22";"we smile {e→i; accent}";"[nosotros] sonreímos"
"23";"you remember [pl] {o→ue}";"[ustedes] recuerdan"
"24";"they remember {o→ue}";"[ellos] recuerdan"
"25";"I show {o→ue}";"[yo] demuestro"
"26";"you show [sing, inf] {o→ue}";"[tú] demuestras"
"27";"he shows {o→ue}";"[él] muestra"
"28";"she shows {o→ue}";"[ella] muestra"
"29";"you fall [sing, formal] {yo}";"[usted] cae"
"30";"we fall {yo}";"[nosotros] caemos"
"31";"you hear [pl] {yo; accent}";"[ustedes] oyen"
"32";"they hear {yo; accent}";"[ellos] oyen"
"33";"I bite {o→ue}";"[yo] muerdo"
"34";"you bite [sing, inf] {o→ue}";"[tú] muerdes"
"35";"he builds {y-ins}";"[él] construye"
"36";"she builds {y-ins}";"[ella] construye"
"37";"you destroy [sing, formal] {y-ins}";"[usted] destruye"
"38";"we destroy {y-ins}";"[nosotros] destruimos"
"39";"you drive [pl] {yo-zco}";"[ustedes] conducen"
"40";"they drive {yo-zco}";"[ellos] conducen"
"41";"I translate {yo-zco}";"[yo] traduzco"
"42";"you translate [sing, inf] {yo-zco}";"[tú] traduces"
"43";"he produces {yo-zco}";"[él] produce"
"44";"she produces {yo-zco}";"[ella] produce"
"45";"you introduce [sing, formal] {yo-zco}";"[usted] introduce"
"46";"we introduce {yo-zco}";"[nosotros] introducimos"
