"Title: Afternoon At The Neighborhood Plaza";"Tarde En La Plaza Del Barrio"
"I am going to forget my umbrella again."; "Voy a olvidar mi paraguas otra vez."
"You occupy a bench near the fountain. [pl]"; "Ocupan una banca cerca de la fuente."
"We concern ourselves with finding shade."; "Nos preocupamos por encontrar sombra."
"They start walking toward the food stands."; "Parten hacia los puestos de comida."
"I force the zipper on my backpack."; "Obligo el cierre de mi mochila."
"You are going to participate in the raffle. [sing, inf]"; "Vas a participar en la rifa."
"We describe the smell of fresh bread."; "Describimos el olor del pan recién hecho."
"They retrieve their tickets from a pocket."; "Recuperan sus boletos de una bolsa."
"You remove the wrapper from your snack. [sing, formal]"; "Quita el envoltorio de su botana."
"We are going to represent our group in the contest."; "Vamos a representar a nuestro grupo en el concurso."
"They reflect happiness in their faces."; "Reflejan alegría en sus caras."
"I register my name for the drawing."; "Registro mi nombre para el sorteo."
"You are going to solve the puzzle soon. [pl]"; "Van a resolver el rompecabezas pronto."
"We publish a photo of the plaza online."; "Publicamos una foto de la plaza en línea."
"They link the music with the celebration."; "Relacionan la música con la celebración."
"I pretend to know the dance steps."; "Pretendo saber los pasos del baile."
"You pay for the drinks at the stand. [sing, inf]"; "Pagas las bebidas en el puesto."
"We tour the plaza to see all the booths."; "Recorremos la plaza para ver todos los puestos."
"They are going to organize a small show."; "Van a organizar un pequeño espectáculo."
"You stop to watch the dancers. [sing, formal]"; "Para para ver a los bailarines."
"I make a quick sketch of the scene."; "Realizo un boceto rápido de la escena."
"We indicate the best place to sit."; "Indicamos el mejor lugar para sentarse."
"They cut through the crowd to get closer."; "Cortan entre la gente para acercarse."
"You are going to return tomorrow. [pl]"; "Van a regresar mañana."
"We determine the time to meet again."; "Determinamos la hora para vernos otra vez."
