"Title: Morning At The Community Center";"Mañana En El Centro Comunitario"
"I send a short message to the group."; "Envío un mensaje corto al grupo."
"You prepare the tables for the class. [sing, inf]"; "Preparas las mesas para la clase."
"We present our small project to the teacher."; "Presentamos nuestro proyectito a la maestra."
"They finish their drawings with bright colors."; "Terminan sus dibujos con colores brillantes."
"I start the music for the activity."; "Inicio la música para la actividad."
"You visit the art room to check supplies. [sing, formal]"; "Visita el salón de arte para revisar materiales."
"We allow the kids to choose their colors."; "Permitimos que los niños elijan sus colores."
"They receive new markers from the cabinet."; "Reciben marcadores nuevos del gabinete."
"She sells small craft kits at the front desk."; "Vende pequeños kits de manualidades en la recepción."
"We understand the instructions clearly."; "Comprendemos las instrucciones claramente."
"You answer the teacher’s question. [pl]"; "Responden la pregunta de la maestra."
"I study the example on the board."; "Estudio el ejemplo en el pizarrón."
"They meet their goal for the morning."; "Cumplen su meta de la mañana."
"You care for the younger students. [sing, inf]"; "Cuidas a los estudiantes más pequeños."
"I wish for a calm and productive day."; "Deseo un día tranquilo y productivo."
"We enjoy the soft music in the room."; "Disfrutamos la música suave en el salón."
"They save their work in a small folder."; "Guardan su trabajo en una carpetita."
"You improve your drawing with new details. [sing, formal]"; "Mejora su dibujo con nuevos detalles."
"I note the progress of the whole group."; "Noto el progreso de todo el grupo."
"We see the kids observing each other’s art."; "Observamos a los niños ver el arte de los demás."
"They deliver their finished pages to the teacher."; "Entregan sus hojas terminadas a la maestra."
"You send the attendance list to the office. [pl]"; "Mandan la lista de asistencia a la oficina."
"I mention the next activity to everyone."; "Menciono la siguiente actividad a todos."
"We inform the group about the schedule."; "Informamos al grupo sobre el horario."
"They explain their project with simple words."; "Explican su proyecto con palabras sencillas."
"I am going to prepare the next activity."; "Voy a preparar la siguiente actividad."
"You are going to visit the computer room. [sing, inf]"; "Vas a visitar el salón de cómputo."
"We are going to finish early today."; "Vamos a terminar temprano hoy."
