"id";"word";"answer"
"1";"Title: The School Talent Show";"El Show de Talentos de la Escuela"
"2";"A shy student waits behind the curtain.";"Un estudiante tímido espera detrás de la cortina."
"3";"A confident dancer practices her final spin.";"Una bailarina segura practica su giro final."
"4";"A fearful singer trembles near the microphone.";"Un cantante temeroso tiembla cerca del micrófono."
"5";"An outgoing host greets the excited crowd.";"Un presentador extrovertido saluda a la multitud emocionada."
"6";"A boring speech drags on too long.";"Un discurso tedioso se alarga demasiado."
"7";"We are going to encourage the insecure performers.";"Vamos a animar a los artistas inseguros."
"8";"A curious kid peeks at the backstage props.";"Un niño curioso mira los accesorios tras bambalinas."
"9";"An imaginative artist paints quick colorful signs.";"Un artista imaginativo pinta letreros coloridos rápidamente."
"10";"A serious judge observes every small detail.";"Un juez serio observa cada pequeño detalle."
"11";"A funny magician drops his deck accidentally.";"Un mago gracioso deja caer su baraja accidentalmente."
"12";"We are going to calm the scared newcomer.";"Vamos a calmar al recién llegado asustado."
"13";"An introverted poet whispers her opening line.";"Una poeta introvertida susurra su línea inicial."
"14";"A social group cheers loudly from the front.";"Un grupo sociable anima fuerte desde adelante."
"15";"An unsociable teen sits alone near the aisle.";"Un adolescente huraño se sienta solo cerca del pasillo."
"16";"An entertaining juggler tosses bright scarves upward.";"Un malabarista entretenido lanza pañuelos brillantes al aire."
"17";"We are going to support the practical team.";"Vamos a apoyar al equipo práctico."
"18";"An impractical prop collapses during rehearsal.";"Un accesorio impráctico colapsa durante el ensayo."
"19";"A logical coach reorganizes the running order.";"Un entrenador lógico reorganiza el orden de presentación."
"20";"An interesting melody rises from the piano.";"Una melodía interesante surge del piano."
"21";"I am going to applaud every brave performance.";"Voy a aplaudir cada presentación valiente."
