"id";"word";"answer"
"1";"Title: The Late-Night Cleanup Disaster";"El Desastre de Limpieza Nocturna"
"2";"A noisy blender roars across the counter.";"Una licuadora escandalosa ruge sobre el mostrador."
"3";"A greasy rag slips from my hand.";"Un trapo grasoso se resbala de mi mano."
"4";"A peaceful hum fills the empty diner.";"Un zumbido pacífico llena el comedor vacío."
"5";"A smelly bucket sits near the sink.";"Una cubeta apestosa está cerca del fregadero."
"6";"A gentle mop glides across the tiles.";"Un trapeador suave se desliza sobre los azulejos."
"7";"I am going to scrub the tasteless stains.";"Voy a tallar las manchas insípidas."
"8";"A loud thud echoes from the pantry.";"Un golpe ruidoso resuena desde la despensa."
"9";"A fragrant candle burns beside the register.";"Una vela aromática arde junto a la caja."
"10";"A weak bulb flickers above the doorway.";"Un foco débil parpadea sobre la entrada."
"11";"A dangerous puddle spreads under the fridge.";"Un charco peligroso se extiende bajo el refri."
"12";"We are going to dry the colorless spill.";"Vamos a secar el derrame incoloro."
"13";"A musical ringtone interrupts the quiet moment.";"Un tono musical interrumpe el momento silencioso."
"14";"A violent clang shakes the metal shelves.";"Un estruendo violento sacude los estantes metálicos."
"15";"A silent worry grows in my chest.";"Una preocupación muda crece en mi pecho."
"16";"A flavorful aroma drifts from leftover soup.";"Un aroma sabroso flota de la sopa sobrante."
"17";"We are going to calm the aggressive customer.";"Vamos a calmar al cliente agresivo."
"18";"A powerful draft pushes open the door.";"Una corriente poderosa empuja la puerta."
"19";"A safe path clears through the clutter.";"Un camino seguro se abre entre el desorden."
"20";"A dangerous edge sticks out from a box.";"Un borde peligroso sobresale de una caja."
"21";"I am going to finish this quietly.";"Voy a terminar esto silenciosamente."
