"id";"word";"answer"
"1";"Title: The Museum Setup Rush";"La Carrera de Instalación del Museo"
"2";"A primary crate arrives at the loading dock.";"Una caja primaria llega al muelle de carga."
"3";"A central pillar supports the heavy lights.";"Un pilar central sostiene las luces pesadas."
"4";"A minor crack appears near the corner.";"Una grieta menor aparece cerca de la esquina."
"5";"A foreign vase rests on the padded table.";"Un jarrón extranjero descansa sobre la mesa acolchonada."
"6";"An internal cable powers the hidden sensors.";"Un cable interno alimenta los sensores ocultos."
"7";"We are going to adjust the maximum height.";"Vamos a ajustar la altura máxima."
"8";"A domestic sculpture sits near the entrance.";"Una escultura doméstica se coloca cerca de la entrada."
"9";"A rear curtain hides the unfinished section.";"Una cortina posterior oculta la sección inconclusa."
"10";"An upper shelf holds the smaller artifacts.";"Un estante superior sostiene los artefactos pequeños."
"11";"A secondary label identifies the fragile pieces.";"Una etiqueta secundaria identifica las piezas frágiles."
"12";"We are going to reinforce the lower supports.";"Vamos a reforzar los soportes inferiores."
"13";"A main banner welcomes the early visitors.";"Un pendón principal da la bienvenida a los visitantes tempranos."
"14";"An outside tag marks the heavier crates.";"Una etiqueta exterior marca las cajas más pesadas."
"15";"A minimum gap separates the framed items.";"Un espacio mínimo separa los objetos enmarcados."
"16";"A front spotlight brightens the central display.";"Un reflector frontal ilumina la exhibición central."
"17";"We are going to reposition the initial sketch.";"Vamos a reubicar el boceto inicial."
"18";"A major correction fixes the lighting angle.";"Una corrección mayor arregla el ángulo de iluminación."
"19";"An inside drawer stores the extra tools.";"Un cajón interior guarda las herramientas extra."
"20";"A rural painting hangs near the window.";"Una pintura rural cuelga cerca de la ventana."
"21";"I am going to label the external cases.";"Voy a etiquetar las vitrinas externas."
