"id";"word";"answer"
"1";"Title: The City Hall Repair Crew";"El Equipo de Reparación del Ayuntamiento"
"2";"An internal wire sparks behind the panel.";"Un cable interno chispea detrás del panel."
"3";"A major leak spreads across the ceiling.";"Una fuga mayor se extiende por el techo."
"4";"A lower hatch opens to the dusty basement.";"Una escotilla inferior abre al sótano polvoriento."
"5";"A domestic crew handles the interior repairs.";"Un equipo doméstico maneja las reparaciones interiores."
"6";"A foreign specialist inspects the older beams.";"Un especialista extranjero inspecciona las vigas antiguas."
"7";"We are going to stabilize the central column.";"Vamos a estabilizar la columna central."
"8";"A primary beam supports the damaged section.";"Una viga primaria sostiene la sección dañada."
"9";"A rear exit stays locked for safety.";"Una salida posterior permanece cerrada por seguridad."
"10";"A minimum crew manages the early tasks.";"Un equipo mínimo maneja las tareas tempranas."
"11";"A main contractor oversees the entire project.";"Un contratista principal supervisa todo el proyecto."
"12";"We are going to adjust the maximum load.";"Vamos a ajustar la carga máxima."
"13";"An upper vent releases warm air slowly.";"Una ventilación superior libera aire tibio lentamente."
"14";"A secondary brace strengthens the leaning wall.";"Un soporte secundario refuerza la pared inclinada."
"15";"An outside stairway leads to the courtyard.";"Una escalera exterior lleva al patio."
"16";"A front gate closes during construction hours.";"Una reja frontal cierra durante las horas de obra."
"17";"We are going to replace the initial wiring.";"Vamos a reemplazar el cableado inicial."
"18";"A minor crack spreads along the plaster.";"Una grieta menor se extiende por el yeso."
"19";"An external panel rattles in the wind.";"Un panel externo vibra con el viento."
"20";"A rural annex waits for final inspection.";"Un anexo rural espera la inspección final."
"21";"I am going to secure the inside corridor.";"Voy a asegurar el pasillo interior."
