"id";"word";"answer"
"1";"Title: The Office Morning Spiral";"La Espiral Matutina de la Oficina"
"2";"A frequent alert flashes across my screen.";"Una alerta frecuente parpadea en mi pantalla."
"3";"A normal buzz fills the crowded hallway.";"Un zumbido normal llena el pasillo concurrido."
"4";"A late delivery disrupts the planned schedule.";"Una entrega tardía interrumpe el horario planeado."
"5";"A present task demands immediate attention.";"Una tarea presente exige atención inmediata."
"6";"An early message clarifies the missing files.";"Un mensaje temprano aclara los archivos faltantes."
"7";"We are going to review the weekly summary.";"Vamos a revisar el resumen semanal."
"8";"A previous note explains the sudden change.";"Una nota previa explica el cambio repentino."
"9";"A temporary fix keeps the system running.";"Una solución temporal mantiene el sistema funcionando."
"10";"A constant ping distracts the entire team.";"Un ping constante distrae a todo el equipo."
"11";"A monthly chart shows steady improvement.";"Una gráfica mensual muestra una mejora constante."
"12";"We are going to resend the absent report.";"Vamos a reenviar el reporte ausente."
"13";"A usual meeting starts with brief updates.";"Una junta habitual empieza con breves actualizaciones."
"14";"A continuous hum rises from the vents.";"Un zumbido continuo sube de las rejillas."
"15";"A recent update patches the login issue.";"Una actualización reciente corrige el problema de acceso."
"16";"A next step depends on new data.";"Un siguiente paso depende de datos nuevos."
"17";"We are going to finalize the annual review.";"Vamos a finalizar la revisión anual."
"18";"A permanent change improves the workflow greatly.";"Un cambio permanente mejora mucho el flujo de trabajo."
"19";"An occasional glitch slows the loading screen.";"Una falla ocasional ralentiza la pantalla de carga."
"20";"A daily report prints without any errors.";"Un reporte diario se imprime sin errores."
"21";"I am going to submit the final document.";"Voy a entregar el documento final."
