"id";"word";"answer"
"1";"Title: The Storm Approaches the City";"La Tormenta Se Acerca a la Ciudad"
"2";"An urban skyline darkens under heavy clouds.";"Un horizonte urbano se oscurece bajo nubes pesadas."
"3";"A windy gust shakes the street signs violently.";"Una ráfaga ventosa sacude violentamente los señalamientos."
"4";"A global alert spreads across every channel.";"Una alerta global se difunde por todos los canales."
"5";"A foggy haze settles over the avenues.";"Una neblina brumosa se asienta sobre las avenidas."
"6";"A boiling tension grows among the residents.";"Una tensión hirviendo crece entre los residentes."
"7";"We are going to coordinate the regional shelters.";"Vamos a coordinar los refugios regionales."
"8";"A bright flash streaks across the dark sky.";"Un destello luminoso cruza el cielo oscuro."
"9";"A frozen gust cuts through my jacket.";"Una ráfaga helada atraviesa mi chamarra."
"10";"A national warning interrupts the evening broadcast.";"Una advertencia nacional interrumpe la transmisión nocturna."
"11";"A burning light flickers behind thick clouds.";"Una luz ardiente parpadea detrás de nubes densas."
"12";"We are going to monitor the international reports.";"Vamos a monitorear los reportes internacionales."
"13";"A rainy curtain falls over the main boulevard.";"Una cortina lluviosa cae sobre el bulevar principal."
"14";"A dim glow appears inside the distant tower.";"Un brillo tenue aparece dentro de la torre lejana."
"15";"A local station tracks the shifting winds.";"Una estación local rastrea los vientos cambiantes."
"16";"A stormy wave crashes against the old pier.";"Una ola tormentosa golpea el muelle viejo."
"17";"We are going to reinforce the national barriers.";"Vamos a reforzar las barreras nacionales."
"18";"A lukewarm drizzle turns suddenly icy cold.";"Una llovizna tibia se vuelve de repente gélida."
"19";"A fiery streak follows the rolling thunder.";"Una estela fogosa sigue al trueno rodante."
"20";"A cloudy horizon hides the distant mountains.";"Un horizonte nublado esconde las montañas lejanas."
"21";"I am going to guide people toward safety.";"Voy a guiar a la gente hacia la seguridad."
