"id";"word";"answer"
"1";"Title: Early Prep For The Community Festival";"Preparativos Tempranos Para El Festival Comunitario"
"2";"I move slowly while carrying the boxes.";"Me muevo lento mientras cargo las cajas."
"3";"A nearby volunteer helps arrange the tables.";"Un voluntario cercano ayuda a acomodar las mesas."
"4";"A distant truck unloads equipment carefully.";"Un camión lejano descarga equipo con cuidado."
"5";"We arrive late after fixing the speakers.";"Llegamos tarde después de arreglar las bocinas."
"6";"The early crowd gathers near the entrance.";"La gente temprana se reúne cerca de la entrada."
"7";"A freshly printed banner hangs above us.";"Un cartel recién impreso cuelga encima de nosotros."
"8";"The current schedule lists every activity.";"El horario actual muestra cada actividad."
"9";"The previous version had several mistakes.";"La versión anterior tenía varios errores."
"10";"We are going to prepare the next station.";"Vamos a preparar la próxima estación."
"11";"A recent update changes the dance lineup.";"Una actualización reciente cambia la lista de baile."
"12";"The ancient drum sits proudly on display.";"El tambor antiguo se muestra con orgullo."
"13";"The public rehearsal starts in ten minutes.";"El ensayo público empieza en diez minutos."
"14";"The private practice room stays locked today.";"El salón privado permanece cerrado hoy."
"15";"I check my personal notes for timing.";"Reviso mis notas personales para el tiempo."
"16";"The general plan still needs small tweaks.";"El plan general aún necesita pequeños ajustes."
"17";"We are going to coordinate the local artists.";"Vamos a coordinar a los artistas locales."
"18";"The national group arrives later this afternoon.";"El grupo nacional llega más tarde esta tarde."
"19";"The international guests land early tomorrow.";"Los invitados internacionales aterrizan temprano mañana."
"20";"They are going to host a social workshop.";"Van a organizar un taller social."
"21";"I am going to avoid any political discussions.";"Voy a evitar cualquier discusión política."
