"id";"word";"answer"
"1";"Title: The Bakery Rush Before Sunrise";"La Carrera en la Panadería Antes del Amanecer"
"2";"A sweet aroma fills the quiet shop.";"Un aroma dulce llena la tienda tranquila."
"3";"A sour dough rises unevenly overnight.";"Una masa agria sube dispareja durante la noche."
"4";"A bitter smell comes from the mixer.";"Un olor amargo viene de la batidora."
"5";"A spicy glaze warms on the stove.";"Un glaseado picante se calienta en la estufa."
"6";"A delicious batch cools on metal racks.";"Un lote delicioso se enfría en rejillas metálicas."
"7";"A tasty sample disappears in seconds.";"Una muestra sabrosa desaparece en segundos."
"8";"A disgusting spill ruins the clean counter.";"Un derrame asqueroso arruina el mostrador limpio."
"9";"An edible topping saves the ruined pastry.";"Un adorno comestible salva el pan arruinado."
"10";"An inedible crust burns beyond repair.";"Una corteza incomible se quema sin remedio."
"11";"An alive crab escapes from a crate.";"Un cangrejo vivo escapa de una caja."
"12";"A dead fish lies near the drain.";"Un pescado muerto yace cerca del desagüe."
"13";"A healthy worker organizes the morning trays.";"Un trabajador saludable organiza las charolas matutinas."
"14";"A sick baker coughs near the sink.";"Un panadero enfermo tose cerca del fregadero."
"15";"An injured hand slows the kneading process.";"Una mano herida ralentiza el proceso de amasado."
"16";"A healed wrist moves more confidently now.";"Una muñeca curada se mueve con más confianza ahora."
"17";"A pregnant customer asks for warm bread.";"Una clienta embarazada pide pan calientito."
"18";"A blind cat wanders near the doorway.";"Un gato ciego deambula cerca de la entrada."
"19";"A deaf dog sleeps under the counter.";"Un perro sordo duerme bajo el mostrador."
"20";"A mute parrot watches from its cage.";"Un loro mudo observa desde su jaula."
"21";"I am going to help the weak kitten.";"Voy a ayudar al gatito delicado."
