"id";"word";"answer"
"1";"Title: The Tunnel Under the Old Library";"El Túnel Bajo la Biblioteca Antigua"
"2";"A thin crack runs along the ceiling.";"Una grieta delgada corre por el techo."
"3";"A wide chamber opens behind the shelves.";"Una cámara ancha se abre detrás de los estantes."
"4";"A narrow passage leads into the dark.";"Un pasaje estrecho lleva hacia la oscuridad."
"5";"A deep echo vibrates through the stone.";"Un eco profundo vibra por la piedra."
"6";"A shallow footprint appears in the dust.";"Una huella superficial aparece en el polvo."
"7";"A flat stone blocks the hidden entrance.";"Una piedra plana bloquea la entrada oculta."
"8";"A curved tunnel bends toward the east.";"Un túnel curvo se dobla hacia el este."
"9";"A round lantern hangs from a rusty hook.";"Una linterna redonda cuelga de un gancho oxidado."
"10";"A square tile shifts under my weight.";"Un azulejo cuadrado se mueve bajo mi peso."
"11";"A triangular shard glints near the wall.";"Un fragmento triangular brilla cerca de la pared."
"12";"A straight beam supports the fragile arch.";"Una viga recta sostiene el arco frágil."
"13";"A crooked nail sticks out dangerously.";"Un clavo torcido sobresale peligrosamente."
"14";"A soft breeze cools the narrow corridor.";"Una brisa suave refresca el corredor estrecho."
"15";"A hard stone scrapes my left boot.";"Una piedra dura raspa mi bota izquierda."
"16";"A rough rope hangs from the ceiling.";"Una cuerda áspera cuelga del techo."
"17";"A smooth pebble rolls across the floor.";"Un guijarro liso rueda por el piso."
"18";"A sticky residue coats the old ladder.";"Un residuo pegajoso cubre la escalera vieja."
"19";"A slippery patch warns of hidden water.";"Una zona resbalosa advierte de agua oculta."
"20";"A light crate blocks the final turn.";"Una caja ligera bloquea la última vuelta."
"21";"I am going to move the heavy boulder.";"Voy a mover la roca pesada."
