"id";"word";"answer"
"1";"Title: The Dinner That Fell Apart";"La Cena Que Se Desmoronó"
"2";"A sweet sauce simmers on low heat.";"Una salsa dulce hierve a fuego bajo."
"3";"A sour splash lands on the stove.";"Una salpicadura agria cae sobre la estufa."
"4";"A bitter herb overpowers the whole dish.";"Una hierba amarga domina todo el platillo."
"5";"A spicy aroma spreads through the kitchen.";"Un aroma picante se esparce por la cocina."
"6";"A delicious bite melts on my tongue.";"Un bocado delicioso se derrite en mi lengua."
"7";"A tasty broth warms the cold room.";"Un caldo sabroso calienta el cuarto frío."
"8";"A disgusting smell rises from the pot.";"Un olor asqueroso sube de la olla."
"9";"An edible garnish improves the presentation.";"Un adorno comestible mejora la presentación."
"10";"An inedible seed cracks under pressure.";"Una semilla incomible truena bajo presión."
"11";"An alive shrimp jumps from the bowl.";"Un camarón vivo salta del tazón."
"12";"A dead leaf floats in the sink.";"Una hoja muerta flota en el fregadero."
"13";"A healthy appetite returns after tasting.";"Un apetito saludable regresa después de probar."
"14";"A sick feeling grows with each bite.";"Una sensación enferma crece con cada bocado."
"15";"An injured finger slows the chopping rhythm.";"Un dedo herido ralentiza el ritmo de picar."
"16";"A healed cut barely shows a scar.";"Un corte curado apenas muestra una cicatriz."
"17";"A pregnant guest asks for mild seasoning.";"Una invitada embarazada pide condimento suave."
"18";"A blind corner hides the missing spoon.";"Una esquina ciega esconde la cuchara perdida."
"19";"A deaf moment follows the loud crash.";"Un momento sordo sigue al fuerte golpe."
"20";"A mute shock freezes everyone briefly.";"Un shock mudo congela a todos brevemente."
"21";"I am going to lift the weak tray.";"Voy a levantar la charola delicada."
