"Title: The Architect’s Last-Minute Model";"El Modelo de Último Minuto del Arquitecto"
"A thin beam supports the fragile roof.";"Una viga delgada sostiene el techo frágil."
"A wide platform holds the tiny houses.";"Una plataforma ancha sostiene las casitas diminutas."
"A narrow ramp connects both main sections.";"Una rampa estrecha conecta ambas secciones principales."
"A deep trench surrounds the miniature plaza.";"Una zanja profunda rodea la plaza miniatura."
"A shallow pool reflects the cardboard trees.";"Una alberca superficial refleja los árboles de cartón."
"A flat sheet forms the central walkway.";"Una lámina plana forma el pasillo central."
"A curved arch rises over the entrance.";"Un arco curvo se eleva sobre la entrada."
"A round tower stands near the corner.";"Una torre redonda se encuentra cerca de la esquina."
"A square base supports the observation deck.";"Una base cuadrada sostiene el mirador."
"A triangular roof covers the meeting hall.";"Un techo triangular cubre el salón de juntas."
"A straight beam reinforces the upper level.";"Una viga recta refuerza el nivel superior."
"A crooked pillar leans dangerously inward.";"Un pilar torcido se inclina peligrosamente hacia adentro."
"A soft brush removes dust from edges.";"Una brocha suave quita polvo de los bordes."
"A hard scraper trims the excess glue.";"Una espátula dura recorta el pegamento sobrante."
"A rough patch appears on the back wall.";"Un parche áspero aparece en la pared trasera."
"A smooth finish hides the earlier mistake.";"Un acabado liso oculta el error anterior."
"A sticky drop of glue falls slowly.";"Una gota pegajosa de pegamento cae lentamente."
"A slippery board slides off the table.";"Una tabla resbalosa se desliza de la mesa."
"A light frame collapses under slight pressure.";"Un marco ligero colapsa bajo leve presión."
"I am going to secure the heavy supports.";"Voy a asegurar los soportes pesados."
