"id";"word";"answer"
"1";"Title: The Renovation of the Old Café";"La Renovación del Café Antiguo"
"2";"The dry paint chips fall to the floor.";"Las astillas de pintura seca caen al piso."
"3";"A light ladder leans against the wall.";"Una escalera ligera se recarga en la pared."
"4";"A heavy toolbox rests near the counter.";"Una caja de herramientas pesada descansa cerca del mostrador."
"5";"The soft cloth wipes dust from shelves.";"El trapo suave limpia polvo de los estantes."
"6";"The hard tiles crack under strong pressure.";"Los azulejos duros se quiebran bajo presión fuerte."
"7";"A rough patch appears behind the fridge.";"Un parche áspero aparece detrás del refrigerador."
"8";"A smooth finish covers the repaired section.";"Un acabado liso cubre la sección reparada."
"9";"A wide doorway opens toward the patio.";"Una entrada ancha se abre hacia el patio."
"10";"A narrow frame supports the new window.";"Un marco estrecho sostiene la ventana nueva."
"11";"A deep groove runs along the floor.";"Una ranura profunda corre por el piso."
"12";"A shallow mark shows near the register.";"Una marca superficial aparece cerca de la caja."
"13";"A round table fits perfectly in the corner.";"Una mesa redonda cabe perfectamente en la esquina."
"14";"A square mat lies under the chairs.";"Un tapete cuadrado está bajo las sillas."
"15";"A straight beam strengthens the ceiling.";"Una viga recta refuerza el techo."
"16";"A crooked pipe causes a small leak.";"Un tubo torcido causa una pequeña fuga."
"17";"We are going to confirm the true measurements.";"Vamos a confirmar las medidas seguras."
"18";"The clear instructions guide the final steps.";"Las instrucciones evidentes guían los pasos finales."
"19";"The obvious error appears during inspection.";"El error obvio aparece durante la inspección."
"20";"The hidden wiring complicates the installation.";"El cableado oculto complica la instalación."
"21";"I am going to correct the simple‑minded oversight.";"Voy a corregir el descuido simple."
