"id";"word";"answer"
"1";"Title: The Afternoon at the Pottery Workshop";"La Tarde en el Taller de Cerámica"
"2";"The dry clay cracks under gentle pressure.";"La arcilla seca se quiebra bajo presión suave."
"3";"A light bowl rests near the window.";"Un tazón ligero descansa cerca de la ventana."
"4";"A heavy mold sits beside the kiln.";"Un molde pesado está junto al horno."
"5";"The soft sponge smooths the spinning vase.";"La esponja suave alisa el jarrón giratorio."
"6";"The hard wheel vibrates with each rotation.";"La rueda dura vibra con cada rotación."
"7";"A rough edge forms along the rim.";"Un borde áspero se forma en el borde."
"8";"A smooth finish appears after careful shaping.";"Un acabado liso aparece después de moldear con cuidado."
"9";"A wide tray holds the drying pieces.";"Una charola ancha sostiene las piezas secándose."
"10";"A narrow shelf supports the smaller cups.";"Un estante estrecho sostiene las tazas pequeñas."
"11";"A deep crack threatens the large bowl.";"Una grieta profunda amenaza el tazón grande."
"12";"A shallow dent shows near the handle.";"Una hendidura superficial aparece cerca del asa."
"13";"A round plate spins evenly on the wheel.";"Un plato redondo gira parejo en la rueda."
"14";"A square tile cools slowly on cloth.";"Un azulejo cuadrado se enfría lentamente sobre tela."
"15";"A straight line guides my carving strokes.";"Una línea recta guía mis trazos de tallado."
"16";"A crooked mark ruins the first attempt.";"Una marca torcida arruina el primer intento."
"17";"We are going to check the true measurements.";"Vamos a revisar las medidas seguras."
"18";"The clear glaze shines under bright lamps.";"El esmalte evidente brilla bajo lámparas brillantes."
"19";"The obvious flaw appears after firing.";"La falla obvia aparece después de la cocción."
"20";"The hidden bubble weakens the structure.";"La burbuja oculta debilita la estructura."
"21";"I am going to fix the simple‑minded mistake.";"Voy a corregir el error simple."
