"id";"word";"answer"
"1";"Title: The Evening at the Neighborhood Meeting";"La Tarde en la Junta Vecinal"
"2";"An unfriendly neighbor complains about the noise.";"Un vecino antipático se queja del ruido."
"3";"A polite resident offers a calm explanation.";"Un residente educado ofrece una explicación tranquila."
"4";"A rude comment escalates the tension quickly.";"Un comentario grosero eleva la tensión rápidamente."
"5";"A generous volunteer brings snacks for everyone.";"Un voluntario generoso trae botanas para todos."
"6";"A stingy member refuses to contribute anything.";"Un miembro tacaño se niega a aportar algo."
"7";"A selfish attitude disrupts the planned agenda.";"Una actitud egoísta interrumpe la agenda planeada."
"8";"A humble suggestion softens the heated debate.";"Una sugerencia humilde suaviza el debate acalorado."
"9";"An arrogant remark reignites the argument.";"Un comentario arrogante reaviva la discusión."
"10";"A jealous neighbor questions the new proposal.";"Un vecino celoso cuestiona la nueva propuesta."
"11";"An envious resident criticizes the improvements.";"Un residente envidioso critica las mejoras."
"12";"A calm voice restores order in seconds.";"Una voz calma restaura el orden en segundos."
"13";"A violent outburst shocks the entire room.";"Un estallido violento sorprende a toda la sala."
"14";"An aggressive tone worsens the disagreement.";"Un tono agresivo empeora el desacuerdo."
"15";"A peaceful pause helps everyone breathe.";"Una pausa pacífica ayuda a todos a respirar."
"16";"A loving gesture comforts the upset child.";"Un gesto amoroso consuela al niño molesto."
"17";"A caring neighbor offers to walk her home.";"Un vecino cariñoso ofrece acompañarla a casa."
"18";"We are going to report the mean behavior.";"Vamos a reportar el comportamiento malo."
"19";"A nice suggestion redirects the conversation.";"Una sugerencia agradable redirige la conversación."
"20";"An unpleasant glare ends the final vote.";"Una mirada desagradable termina la votación final."
"21";"I am going to collect the red forms.";"Voy a recoger los formularios rojos."
